source,target,True_label,training_edge
B00DSAPQS0,B00EZKNYXG,0,0
B00DSAPQS0,B00EZPXYP4,0,0
B00DSAPQS0,B00EZQYC8G,0,0
B00DSAPQS0,B00G2FTAY4,0,0
B00DSIHO5A,B00EDSI7QO,0,0
B00DSIHO5A,B00EDSI8HW,0,0
B00DSIHO5A,B00F3ZN0CC,0,1
B00DSIHO5A,B00H09BO2M,0,1
B00DSIHO5A,B00H09BOXQ,0,0
B00DSIHO5A,B00HV9IM58,0,0
B00DSIHO5A,B00IACMOEU,0,0
B00DT04HXE,B00DT04HWU,0,0
B00DT04I9W,B00DT04HWU,1,1
B00DT04HWU,B00E1L1P5I,1,1
B00DT04HWU,B00EOI2SR2,1,1
B00EOI2SYK,B00DT04HWU,1,1
B00F6YISY0,B00DT04HWU,0,0
B00DT04HWU,B00GLTMVV0,1,1
B00GSJ9XZU,B00DT04HWU,0,0
B00DT04HWU,B00IIL0S8W,1,1
B00ILBO1MS,B00DT04HWU,0,0
B00DT04HXE,B00DT04I9W,0,0
B00DT04HXE,B00E1L1P5I,0,0
B00DT04HXE,B00EOI2SR2,0,0
B00DT04HXE,B00EOQZB0A,0,0
B00DT04HXE,B00GLTMVV0,0,0
B00DT04HXE,B00H56FRYQ,0,0
B00DT04HXE,B00ILBO1MS,0,1
B00DT04HXE,B00IVFDR2Y,0,0
B00DT04HXE,B00IVFDZBC,0,0
B00DT04I9W,B00E1L1P5I,1,1
B00DT04I9W,B00EOQZB0A,1,1
B00EWO1HMA,B00DT04I9W,0,0
B00DT04I9W,B00GLTMVV0,1,1
B00GSJ9XZU,B00DT04I9W,0,0
B00HH15JOM,B00DT04I9W,0,0
B00ILBO1MS,B00DT04I9W,0,0
B00DT04I9W,B00IP93PV4,1,1
B00DTNJCB8,B00EOI2SR2,1,1
B00DTNJCB8,B00EOQZB0A,1,1
B00EPACNBA,B00DTNJCB8,0,1
B00DTNJCB8,B00GX2BOGI,1,1
B00DTNJCB8,B00H56FRYQ,1,0
B00DV5GFKA,B00EINTOVQ,0,0
B00DV5GFKA,B00EIU1XQI,0,0
B00DV5GFKA,B00IDQ12X2,0,0
B00DV5GFKA,B00IDQ1W32,0,0
B00DV5GFKA,B00IDQ226I,0,0
B00DV5GFKA,B00K7FWR8G,0,0
B00DV5GFKA,B00K7FWUC4,0,0
B00DV5GRMG,B00DV5GOGU,1,1
B00DV5GUQ4,B00DV5GOGU,1,1
B00DV5JMGY,B00DV5GOGU,0,0
B00EKRUFHC,B00DV5GOGU,0,1
B00EKRUMNO,B00DV5GOGU,0,0
B00ELPFLWW,B00DV5GOGU,0,0
B00DV5GOGU,B00F8LJU9S,1,1
B00DV5GOGU,B00FJIBVE2,1,1
B00HYVU0ZS,B00DV5GOGU,0,0
B00I4WHSMO,B00DV5GOGU,0,0
B00IDPT500,B00DV5GOGU,0,0
B00IDPTGOA,B00DV5GOGU,0,0
B00KQ297FQ,B00DV5GOGU,0,0
B00DV5JMGY,B00DV5GRMG,0,0
B00EKRUMNO,B00DV5GRMG,0,0
B00ELPFLWW,B00DV5GRMG,0,0
B00DV5GRMG,B00F8LJU9S,1,1
B00DV5GRMG,B00FJIBVE2,1,1
B00HYVU0ZS,B00DV5GRMG,0,0
B00I4WHSMO,B00DV5GRMG,0,1
B00IDPTGOA,B00DV5GRMG,0,0
B00DV5GUQ4,B00F8LJU9S,1,1
B00DV5GUQ4,B00FJIBVE2,1,1
B00DV5J1TC,B00DV5H2C0,0,0
B00DV5HD2E,B00DV5H9IC,0,1
B00DV5HI6K,B00DV5H9IC,0,0
B00DV5HTDM,B00DV5H9IC,0,0
B00DV5HI6K,B00DV5HD2E,0,0
B00DV5HTDM,B00DV5HD2E,0,0
B00DV5HTDM,B00DV5HI6K,0,1
B00DV5J1TC,B00DV5HI6K,0,0
B00DV5HI6K,B00FM4B2Z6,0,0
B00DV5HTDM,B00FM4B2Z6,0,0
B00DV5J1TC,B00FM4B2Z6,0,0
B00DV5J1TC,B00G2K5H4Q,0,1
B00DV5J80E,B00FM4B2Z6,0,0
B00DV5JB92,B00HYVU0ZS,0,1
B00DV5JMGY,B00ELPFLWW,0,0
B00DV5JMGY,B00F8LJU9S,0,0
B00DV5JMGY,B00HYVU0ZS,0,0
B00DV5JMGY,B00IDPT500,0,0
B00EKPJB7Y,B00DVRQGXE,0,0
B00DVRQGXE,B00FNXDNB2,1,1
B00DVRQGXE,B00GOUBT6E,1,1
B00HOZGXPA,B00DVRQGXE,0,1
B00IRNPQ9W,B00DVRQGXE,0,0
B00LEZEY4S,B00DVRQGXE,0,0
B00DXXP0VK,B00DXXP0IS,0,0
B00DXXP0IS,B00E3RH37Y,0,0
B00DXXP0IS,B00E5UHRIO,0,0
B00DXXP0IS,B00E6LI5NI,0,0
B00DXXP0IS,B00E6ONJJU,0,1
B00DXXP0IS,B00E6ONJRM,0,1
B00DXXP0IS,B00E6OPDU8,0,0
B00DXXP0IS,B00E6OPDUS,0,0
B00DXXP0IS,B00E6OPE0M,0,1
B00DXXP0IS,B00ENFYLOO,0,0
B00DXXP0IS,B00ENFYLRQ,0,0
B00DXXP0IS,B00EOAHPNW,0,0
B00DXXP0IS,B00EOAS4UA,0,0
B00DXXP0IS,B00EOGGDXO,0,0
B00DXXP0IS,B00EZKNY8G,0,0
B00DXXP0IS,B00EZKNYWC,0,0
B00DXXP0IS,B00EZKNYXG,0,0
B00DXXP0IS,B00EZKO82W,0,0
B00DXXP0IS,B00EZKO8J0,0,0
B00DXXP0IS,B00EZPXYP4,0,0
B00DXXP0IS,B00EZQYC8G,0,0
B00DXXP0IS,B00FFZXQGK,0,0
B00DXXP0IS,B00FFZXQK6,0,0
B00DXXP0IS,B00FFZXQLK,0,0
B00DXXP0IS,B00FFZXTWG,0,0
B00DXXP0VK,B00E3RH3HO,0,0
B00DXXP0VK,B00E5UHRIO,0,0
B00DXXP0VK,B00E6LI5NI,0,0
B00DXXP0VK,B00E6ONJJU,0,0
B00DXXP0VK,B00E6ONJRM,0,0
B00DXXP0VK,B00E6OPDU8,0,0
B00DXXP0VK,B00E6OPDUS,0,0
B00DXXP0VK,B00E6OPE0M,0,0
B00DXXP0VK,B00ENFYLOO,0,1
B00DXXP0VK,B00EOAHPNW,0,0
B00DXXP0VK,B00EOAS4KU,0,0
B00DXXP0VK,B00EOAS4UA,0,0
B00DXXP0VK,B00EOGGDXO,0,0
B00DXXP0VK,B00EZKNYWC,0,0
B00DXXP0VK,B00EZKNYXG,0,0
B00DXXP0VK,B00EZKO82W,0,0
B00DXXP0VK,B00EZKO8J0,0,0
B00DXXP0VK,B00EZPXOTA,0,0
B00DXXP0VK,B00EZPXYP4,0,0
B00DXXP0VK,B00EZQYC8G,0,0
B00DXXP0VK,B00FFZXQK6,0,0
B00DZV5632,B00DZVJT26,1,1
B00DZVJT26,B00EUBD6WE,1,1
B00E7LWGQO,B00E0F5WJ0,0,0
B00E0F5WJ0,B00EFRMDW2,1,1
B00E0F5WJ0,B00EOI2SR2,1,1
B00E0F5WJ0,B00EOQZB4G,1,1
B00E0F5WJ0,B00EZQYC8G,1,1
B00F2MP484,B00E0F5WJ0,0,1
B00F3RN0HK,B00E0F5WJ0,0,0
B00FFZXWS2,B00E0F5WJ0,0,0
B00E1L1P5I,B00EAQR8I2,1,0
B00F6YISY0,B00E1L1P5I,0,0
B00E1L1P5I,B00G7WP2R6,1,1
B00E1L1P5I,B00H56FRYQ,1,1
B00E1L1P5I,B00ILBO1MS,1,1
B00E20V86O,B00G0PPX10,0,0
B00E3EMWBY,B00E3EN8G2,0,1
B00E3EMWBY,B00F8LJ5DY,0,1
B00E3EMWBY,B00F8LJU9S,0,0
B00E3EMWBY,B00IUSWBBU,0,0
B00E3EN7DQ,B00E3EN8G2,0,0
B00H87KF5S,B00E3EN8G2,0,1
B00KC75OQQ,B00E3EN8G2,0,0
B00KC76ATG,B00E3EN8G2,0,0
B00E3RH33I,B00E3RH2ZC,1,1
B00E3RH2ZC,B00E3RH37E,1,0
B00E3RH37Y,B00E3RH2ZC,1,1
B00E3RH2ZC,B00E3RH3A6,1,1
B00E3RH2ZC,B00E3RH3EW,1,1
B00E3RH2ZC,B00E3RH3HO,1,1
B00E3RH2ZC,B00E5UHRIO,1,1
B00E3RH2ZC,B00E6LI4C0,1,1
B00E3RH2ZC,B00E6LI5NI,1,0
B00E3RH2ZC,B00E6LIEFM,1,1
B00E3RH2ZC,B00EFRMDW2,1,1
B00E3RH2ZC,B00EOAHPNW,1,1
B00EOAS4KU,B00E3RH2ZC,0,0
B00F1LUK1C,B00E3RH2ZC,0,0
B00FB5RDFO,B00E3RH2ZC,0,0
B00FFZXT58,B00E3RH2ZC,0,0
B00GF1QBU6,B00E3RH2ZC,0,0
B00E3RH2ZC,B00H09BOXQ,1,0
B00H3V6KA8,B00E3RH2ZC,0,0
B00HO3UV4G,B00E3RH2ZC,0,0
B00E3RH37Y,B00E3RH33I,1,0
B00E3RH33I,B00E3RH3A6,1,1
B00E3RH33I,B00E3RH3EW,1,1
B00EOAS4KU,B00E3RH33I,0,0
B00EOGGD8O,B00E3RH33I,0,0
B00GF1QBU6,B00E3RH33I,0,0
B00H3V6KA8,B00E3RH33I,0,0
B00E3RH33I,B00HO3UV4G,1,1
B00E3RH37Y,B00E3RH37E,1,1
B00E3RH37E,B00E3RH3A6,1,1
B00E3RH3EW,B00E3RH37E,1,1
B00E3RH3HO,B00E3RH37E,1,1
B00EOAHP5K,B00E3RH37E,0,0
B00E3RH37E,B00FFZXQLK,1,1
B00E3RH37E,B00FFZXTWG,1,1
B00GF1QBU6,B00E3RH37E,0,0
B00H3V6KA8,B00E3RH37E,0,0
B00HO3UV4G,B00E3RH37E,0,0
B00E3RH37Y,B00E3RH3A6,1,1
B00E3RH37Y,B00E3RH3EW,1,1
B00E3RH37Y,B00E3RH3HO,1,1
B00E3RH37Y,B00ENFVQIS,1,1
B00EOAHP5K,B00E3RH37Y,0,0
B00EOAS4KU,B00E3RH37Y,0,0
B00EOGGD8O,B00E3RH37Y,0,0
B00E3RH37Y,B00EZJRS8E,1,1
B00E3RH37Y,B00EZKNY8G,1,1
B00F0PNISG,B00E3RH37Y,0,0
B00E3RH37Y,B00FFZXQK6,1,1
B00E3RH37Y,B00FFZXQLK,1,1
B00FFZXTQC,B00E3RH37Y,0,0
B00E3RH37Y,B00FFZXTWG,1,1
B00E3RH37Y,B00FPSN9X2,1,1
B00GF1QBU6,B00E3RH37Y,0,0
B00GP0282W,B00E3RH37Y,0,1
B00H3V6KA8,B00E3RH37Y,0,0
B00HO3UV4G,B00E3RH37Y,0,0
B00E3RH3EW,B00E3RH3A6,1,1
B00E3RH3HO,B00E3RH3A6,1,1
B00E3RH3A6,B00E5UHRIO,1,1
B00E6LI4C0,B00E3RH3A6,1,0
B00E3RH3A6,B00E6LI5NI,1,1
B00E3RH3A6,B00E6ONJJU,1,0
B00E3RH3A6,B00E6OPDU8,1,1
B00E3RH3A6,B00E6OPDUS,1,0
B00E3RH3A6,B00E6OPE7K,1,1
B00E3RH3A6,B00ENFVQIS,1,1
B00EOAHP5K,B00E3RH3A6,0,0
B00E3RH3A6,B00EOAHPNW,1,1
B00EOGGD8O,B00E3RH3A6,0,0
B00E3RH3A6,B00EOGGDXO,1,1
B00E3RH3A6,B00EZJRS8E,1,1
B00EZKNYWC,B00E3RH3A6,1,1
B00E3RH3A6,B00EZPXYP4,1,1
B00E3RH3A6,B00EZQYC8G,1,1
B00FFZXQIS,B00E3RH3A6,0,0
B00E3RH3A6,B00FFZXQLK,1,1
B00E3RH3A6,B00FFZXTWG,1,1
B00E3RH3A6,B00FPSN9X2,1,1
B00GF1QBU6,B00E3RH3A6,0,1
B00GP0282W,B00E3RH3A6,0,0
B00E3RH3A6,B00GRIE8O8,1,1
B00H3V6KA8,B00E3RH3A6,0,0
B00HKLUKIO,B00E3RH3A6,0,0
B00E3RH3A6,B00HO3UV4G,1,1
B00E3RH3EW,B00E3RH3HO,1,1
B00E3RH3EW,B00E6OPDUS,1,1
B00E3RH3EW,B00ENFVQIS,1,1
B00EOAHP5K,B00E3RH3EW,0,1
B00E3RH3EW,B00EZJRS8E,1,1
B00E3RH3EW,B00EZKNY8G,1,1
B00EZKO566,B00E3RH3EW,0,0
B00F0PNISG,B00E3RH3EW,0,0
B00E3RH3EW,B00FB5R4L2,1,0
B00E3RH3EW,B00FB5R4SA,1,1
B00E3RH3EW,B00FB5R6L0,1,1
B00FB5RDFO,B00E3RH3EW,0,0
B00FFZXQIS,B00E3RH3EW,0,0
B00E3RH3EW,B00FFZXQLK,1,1
B00FFZXTQC,B00E3RH3EW,0,0
B00GF1QBU6,B00E3RH3EW,0,0
B00H3V6KA8,B00E3RH3EW,0,0
B00HO3UV4G,B00E3RH3EW,0,0
B00E3RH3HO,B00E6OPDUS,1,0
B00E3RH3HO,B00ENFYLOO,1,1
B00EOAHP5K,B00E3RH3HO,0,0
B00EOAS4KU,B00E3RH3HO,0,0
B00EOGGD8O,B00E3RH3HO,0,0
B00EZKO566,B00E3RH3HO,0,0
B00F0PNISG,B00E3RH3HO,0,1
B00FFZXQK6,B00E3RH3HO,0,1
B00FFZXTQC,B00E3RH3HO,0,0
B00GF1QBU6,B00E3RH3HO,0,0
B00GP0282W,B00E3RH3HO,0,0
B00E3RH3HO,B00H3V6KA8,1,1
B00HO3UV4G,B00E3RH3HO,0,0
B00I8DTIAY,B00E3RH3HO,0,0
B00E5UHRAM,B00E6LIEFM,1,1
B00E5UHRAM,B00E6ONJJU,1,1
B00E5UHRAM,B00E6ONJRM,1,0
B00E5UHRAM,B00E6OPDU8,1,1
B00E5UHRAM,B00E6OPDUS,1,1
B00E5UHRAM,B00EDSI7QO,1,0
B00E5UHRAM,B00EOAHPNW,1,1
B00E5UHRAM,B00EZKO8J0,1,1
B00E5UHRAM,B00EZPXYP4,1,1
B00E5UHRAM,B00GXW3Z0G,1,1
B00E5UHRAM,B00H09BB16,1,1
B00E5UHRAM,B00H09BOXQ,1,1
B00E5UHRT8,B00E5UHRIO,0,0
B00E6LI4C0,B00E5UHRIO,1,0
B00E5UHRIO,B00E6LIEFM,1,1
B00E6LILGE,B00E5UHRIO,1,1
B00E6LJAGO,B00E5UHRIO,1,0
B00E6LJAOG,B00E5UHRIO,1,1
B00E6LJBUO,B00E5UHRIO,1,1
B00E5UHRIO,B00E6ONJJU,1,1
B00E6ONJKO,B00E5UHRIO,1,1
B00E5UHRIO,B00E6ONJRM,1,1
B00E6ONJZY,B00E5UHRIO,0,0
B00E5UHRIO,B00E6OPDU8,1,1
B00E5UHRIO,B00E6OPDUS,1,0
B00E5UHRIO,B00EDSI7QO,1,1
B00ENFYM6Q,B00E5UHRIO,0,1
B00EOAHP5K,B00E5UHRIO,0,1
B00E5UHRIO,B00EOAHPNW,1,1
B00EOAS4KU,B00E5UHRIO,0,0
B00EOAS4UA,B00E5UHRIO,1,1
B00EOGGD8O,B00E5UHRIO,0,0
B00EOGGDXO,B00E5UHRIO,1,1
B00EZ6O8QW,B00E5UHRIO,0,0
B00EZKNYXG,B00E5UHRIO,1,1
B00EZKO566,B00E5UHRIO,0,0
B00EZKO82W,B00E5UHRIO,1,0
B00E5UHRIO,B00EZKO8J0,1,1
B00EZKO8JU,B00E5UHRIO,1,1
B00EZPXOTA,B00E5UHRIO,1,1
B00EZPXTOU,B00E5UHRIO,1,1
B00EZPXVWU,B00E5UHRIO,1,1
B00E5UHRIO,B00EZPXYP4,1,1
B00EZQYBZ0,B00E5UHRIO,1,1
B00F0JBJWE,B00E5UHRIO,0,1
B00F0PNISG,B00E5UHRIO,0,0
B00F1LUK1C,B00E5UHRIO,0,1
B00FB5RDFO,B00E5UHRIO,0,0
B00FCMBSZ2,B00E5UHRIO,0,0
B00FFZXQGK,B00E5UHRIO,0,0
B00FFZXQIS,B00E5UHRIO,0,0
B00FFZXQK6,B00E5UHRIO,0,0
B00FFZXT58,B00E5UHRIO,0,0
B00FFZXTQC,B00E5UHRIO,0,0
B00FNZQDZI,B00E5UHRIO,1,0
B00G2FTAY4,B00E5UHRIO,1,1
B00GDF84IG,B00E5UHRIO,1,0
B00GF1QBU6,B00E5UHRIO,0,1
B00GP0282W,B00E5UHRIO,0,0
B00GSUCPZ4,B00E5UHRIO,0,1
B00E5UHRIO,B00GXW3Z0G,1,1
B00GZJKOQ0,B00E5UHRIO,0,0
B00H03PO42,B00E5UHRIO,0,0
B00E5UHRIO,B00H09BB16,1,1
B00E5UHRIO,B00H09BOXQ,1,1
B00H1ICU1Q,B00E5UHRIO,0,1
B00H3V6KA8,B00E5UHRIO,0,0
B00HKLUKIO,B00E5UHRIO,0,1
B00HO3UV4G,B00E5UHRIO,0,0
B00I8DTIAY,B00E5UHRIO,0,0
B00J9SMIZE,B00E5UHRIO,0,0
B00JC5Y6YA,B00E5UHRIO,1,1
B00JZNHU88,B00E5UHRIO,0,0
B00JZNHUFQ,B00E5UHRIO,0,0
B00E5UHRT8,B00E6ONJJU,1,1
B00E5UHRT8,B00E6ONJRM,0,0
B00E5UHRT8,B00E6OPDUS,0,0
B00E5UHRT8,B00G6CM0K4,0,0
B00E5UHRT8,B00I8DTIAY,0,0
B00E6LI5NI,B00E6LI4C0,1,1
B00E6LI4C0,B00E6OPDU8,1,1
B00E6LI4C0,B00E6OPDUS,1,1
B00E6LI4C0,B00E6OPE0M,1,1
B00E6LI4C0,B00E6OPE7K,1,1
B00EOAHP5K,B00E6LI4C0,0,0
B00EOAS4KU,B00E6LI4C0,0,0
B00EOGGD8O,B00E6LI4C0,0,0
B00EZ6O8QW,B00E6LI4C0,0,1
B00E6LI4C0,B00EZPXVWU,1,1
B00E6LI4C0,B00EZPXYP4,1,1
B00F0PNISG,B00E6LI4C0,0,0
B00F1LUK1C,B00E6LI4C0,0,0
B00FFZXQK6,B00E6LI4C0,0,0
B00H1ICU1Q,B00E6LI4C0,0,0
B00HKLUKIO,B00E6LI4C0,0,1
B00HO3UV4G,B00E6LI4C0,0,0
B00E6LI5NI,B00E6OPDU8,1,0
B00E6LI5NI,B00E6OPDUS,1,1
B00E6LI5NI,B00E6OPE0M,1,0
B00E6LI5NI,B00E6OPE7K,1,1
B00ENFYLQC,B00E6LI5NI,0,0
B00EOAHP5K,B00E6LI5NI,0,0
B00EOAS4KU,B00E6LI5NI,0,0
B00EOGGD8O,B00E6LI5NI,0,0
B00EW3SVKW,B00E6LI5NI,0,0
B00EZ6O8QW,B00E6LI5NI,0,0
B00EZKO566,B00E6LI5NI,0,0
B00F0PNISG,B00E6LI5NI,0,0
B00F1LUK1C,B00E6LI5NI,0,0
B00FB5RDFO,B00E6LI5NI,0,0
B00FFZXQGK,B00E6LI5NI,0,1
B00FFZXQIS,B00E6LI5NI,0,0
B00FFZXQK6,B00E6LI5NI,0,0
B00FFZXTQC,B00E6LI5NI,0,0
B00GZJKOQ0,B00E6LI5NI,0,0
B00H03PO42,B00E6LI5NI,0,1
B00H1ICU1Q,B00E6LI5NI,0,0
B00HKLUKIO,B00E6LI5NI,0,0
B00HO3UV4G,B00E6LI5NI,0,0
B00J9SMIZE,B00E6LI5NI,0,0
B00E6LIECA,B00E6LIEFM,1,1
B00E6LIKTC,B00E6LIECA,0,0
B00E6LIVA0,B00E6LIECA,0,0
B00E6LIECA,B00EDSI7QO,1,1
B00E6LIECA,B00ENFVLAQ,1,1
B00ESZJ47I,B00E6LIECA,0,0
B00ESZJBXK,B00E6LIECA,0,0
B00E6LIECA,B00EZKO8J0,1,1
B00EZPXY0Y,B00E6LIECA,1,1
B00F8K9L66,B00E6LIECA,1,1
B00F8K9N32,B00E6LIECA,1,1
B00FDCIYYE,B00E6LIECA,0,0
B00FLYRDKA,B00E6LIECA,0,0
B00GKZVLEI,B00E6LIECA,0,0
B00E6LIECA,B00GZ2NS4C,1,0
B00E6LIECA,B00H09BOXQ,1,1
B00HMZ8RHO,B00E6LIECA,0,1
B00JHN1MI0,B00E6LIECA,0,0
B00JHN1MJO,B00E6LIECA,0,0
B00JHN1OEM,B00E6LIECA,0,0
B00E6LIEFW,B00E6LIEFM,1,1
B00E6LIKQ0,B00E6LIEFM,1,1
B00E6LIKTC,B00E6LIEFM,0,0
B00E6LIEFM,B00E6LILGE,1,0
B00E6LIM2W,B00E6LIEFM,1,0
B00E6LIUO2,B00E6LIEFM,1,0
B00E6LIUW4,B00E6LIEFM,1,1
B00E6LIUXI,B00E6LIEFM,1,1
B00E6LIVA0,B00E6LIEFM,0,0
B00E6LJ1OA,B00E6LIEFM,1,1
B00E6LJ1OK,B00E6LIEFM,1,1
B00E6LJ1RW,B00E6LIEFM,1,1
B00E6LJAGO,B00E6LIEFM,1,1
B00E6LJAOG,B00E6LIEFM,1,1
B00E6LIEFM,B00E6LJBUO,1,1
B00E6LIEFM,B00EDSI7QO,1,1
B00EFRMBA6,B00E6LIEFM,1,1
B00EFRMDW2,B00E6LIEFM,1,0
B00E6LIEFM,B00ENFVLAQ,1,1
B00ENFYLN0,B00E6LIEFM,1,0
B00ENFYLRQ,B00E6LIEFM,1,1
B00E6LIEFM,B00EOQZB0A,1,1
B00ESFEIL0,B00E6LIEFM,0,0
B00ESFESTW,B00E6LIEFM,0,1
B00ESFEWCA,B00E6LIEFM,0,0
B00ESZJ47I,B00E6LIEFM,0,0
B00ESZJBXK,B00E6LIEFM,0,0
B00EWO1HMA,B00E6LIEFM,0,0
B00EXPSW2Q,B00E6LIEFM,1,0
B00EZKO8J0,B00E6LIEFM,1,1
B00EZPXOTA,B00E6LIEFM,1,1
B00EZPXTOU,B00E6LIEFM,1,1
B00EZPXY0Y,B00E6LIEFM,1,1
B00E6LIEFM,B00EZPXYP4,1,1
B00E6LIEFM,B00EZQYC8G,1,1
B00F8K9L66,B00E6LIEFM,1,1
B00F8K9MZQ,B00E6LIEFM,1,1
B00F8K9N32,B00E6LIEFM,1,1
B00FDCIYYE,B00E6LIEFM,0,1
B00FEO2HUI,B00E6LIEFM,1,1
B00FEORP2I,B00E6LIEFM,0,0
B00FLYRDKA,B00E6LIEFM,0,1
B00GAA7OEE,B00E6LIEFM,0,0
B00GAATF1O,B00E6LIEFM,1,1
B00GAAYY1A,B00E6LIEFM,0,0
B00GHUXPF4,B00E6LIEFM,0,1
B00GKZVLEI,B00E6LIEFM,0,0
B00GXW40ZU,B00E6LIEFM,1,1
B00E6LIEFM,B00GZ2NS4C,1,1
B00E6LIEFM,B00H09BB16,1,1
B00E6LIEFM,B00H09BO2M,1,1
B00E6LIEFM,B00H09BOXQ,1,1
B00HMZ8RHO,B00E6LIEFM,0,0
B00HV9IM58,B00E6LIEFM,1,1
B00HWFFZS8,B00E6LIEFM,0,0
B00HX09GDM,B00E6LIEFM,0,0
B00E6LIEFM,B00IACMOEU,1,1
B00IVFDZBC,B00E6LIEFM,1,1
B00JC5Y6WM,B00E6LIEFM,1,1
B00JC5Y6YA,B00E6LIEFM,1,1
B00JC5Y744,B00E6LIEFM,1,0
B00JHN1MI0,B00E6LIEFM,0,0
B00JHN1MJO,B00E6LIEFM,0,0
B00JHN1OEM,B00E6LIEFM,0,0
B00JKM077A,B00E6LIEFM,1,1
B00JZNHU88,B00E6LIEFM,0,0
B00JZNHUFQ,B00E6LIEFM,0,0
B00E6LIKTC,B00E6LIEFW,0,1
B00E6LIUW4,B00E6LIEFW,1,1
B00E6LIVA0,B00E6LIEFW,0,0
B00E6LIEFW,B00ENFVLAQ,1,1
B00ESFEIL0,B00E6LIEFW,0,0
B00ESFESTW,B00E6LIEFW,0,0
B00ESZJBXK,B00E6LIEFW,0,0
B00F8K9L66,B00E6LIEFW,1,0
B00GWH3C0A,B00E6LIEFW,0,0
B00GWH3CK0,B00E6LIEFW,1,1
B00E6LIEFW,B00H09BB16,1,0
B00HMZ8RHO,B00E6LIEFW,0,0
B00I9GHHUI,B00E6LIEFW,0,0
B00IP93PUK,B00E6LIEFW,1,1
B00IP93PV4,B00E6LIEFW,1,0
B00IP93PX2,B00E6LIEFW,1,0
B00IP93R7G,B00E6LIEFW,1,1
B00JHN1MJO,B00E6LIEFW,0,0
B00E6LIKTC,B00E6LIKQ0,0,0
B00E6LILGE,B00E6LIKQ0,1,1
B00E6LIKQ0,B00E6LIUXI,1,0
B00ESZJBXK,B00E6LIKQ0,0,0
B00FDCIYYE,B00E6LIKQ0,0,0
B00FLYRDKA,B00E6LIKQ0,0,0
B00E6LIKQ0,B00H09BOXQ,1,1
B00HMZ8RHO,B00E6LIKQ0,0,0
B00E6LIKTC,B00E6LIL4G,0,0
B00E6LIKTC,B00E6LILGE,0,0
B00E6LIKTC,B00E6LIM2W,0,1
B00E6LIKTC,B00E6LIUO2,0,0
B00E6LIKTC,B00E6LIUW4,0,0
B00E6LIKTC,B00E6LIUXI,0,0
B00E6LIKTC,B00E6LJ1OK,0,1
B00E6LIKTC,B00E6LJAOG,0,0
B00E6LIKTC,B00FLYRDKA,0,1
B00E6LIL4G,B00E6LJ1RW,1,1
B00FDCIYYE,B00E6LIL4G,0,0
B00HX09GDM,B00E6LIL4G,0,0
B00E6LIUO2,B00E6LILGE,1,1
B00E6LILGE,B00E6LIUXI,1,0
B00E6LIVA0,B00E6LILGE,0,0
B00E6LJ1OK,B00E6LILGE,1,1
B00E6LJ1RW,B00E6LILGE,1,1
B00E6LILGE,B00ENFVLAQ,1,1
B00ESZJ47I,B00E6LILGE,0,0
B00ESZJBXK,B00E6LILGE,0,1
B00EZPXY0Y,B00E6LILGE,1,1
B00FDCIYYE,B00E6LILGE,0,0
B00FLYRDKA,B00E6LILGE,0,0
B00E6LILGE,B00GOUBT6E,1,1
B00GZ2NS4C,B00E6LILGE,1,1
B00E6LILGE,B00H09BB16,1,1
B00E6LILGE,B00H09BO2M,1,1
B00E6LILGE,B00H09BOXQ,1,1
B00HMZ8RHO,B00E6LILGE,0,0
B00HWFFZS8,B00E6LILGE,0,1
B00HX09GDM,B00E6LILGE,0,0
B00E6LILGE,B00IACMOEU,1,1
B00JHN1MI0,B00E6LILGE,0,1
B00JHN1MJO,B00E6LILGE,0,0
B00JHN1OEM,B00E6LILGE,0,1
B00E6LIM2W,B00E6LJ1RW,1,1
B00E6LIM2W,B00E6LJAOG,1,1
B00E6LIM2W,B00EZPXYP4,1,0
B00E6LIM2W,B00H09BOXQ,1,1
B00KPHPLNE,B00E6LIM2W,0,0
B00E6LIUO2,B00E6LJ1RW,1,0
B00E6LIUO2,B00E6LJAOG,1,1
B00E6LIUO2,B00E6LJBUO,1,1
B00E6LIUO2,B00EDSI7QO,1,1
B00FDCIYYE,B00E6LIUO2,0,0
B00E6LIUO2,B00FLYRDKA,1,1
B00HMZ8RHO,B00E6LIUO2,0,0
B00E6LIUO2,B00IACMOEU,1,1
B00JHN1MI0,B00E6LIUO2,0,0
B00JHN1OEM,B00E6LIUO2,0,0
B00E6LIUW4,B00E6LJ1OK,1,0
B00E6LIUW4,B00E6LJ1RW,1,0
B00E6LIUW4,B00ENFVLAQ,1,1
B00FDCIYYE,B00E6LIUW4,0,0
B00E6LIUW4,B00H09BB16,1,1
B00E6LIUW4,B00H09BOXQ,1,1
B00HWFFZS8,B00E6LIUW4,0,0
B00E6LIVA0,B00E6LIUXI,0,0
B00E6LIUXI,B00E6LJ1RW,1,1
B00E6LIUXI,B00E6LJAOG,1,1
B00E6LIUXI,B00EDSI8HW,1,1
B00ESFEIL0,B00E6LIUXI,0,0
B00ESFESTW,B00E6LIUXI,0,0
B00ESZJBXK,B00E6LIUXI,0,0
B00E6LIUXI,B00F3ZN0CC,1,0
B00E6LIUXI,B00F3ZN2W0,1,1
B00FDCIYYE,B00E6LIUXI,0,0
B00FLYRDKA,B00E6LIUXI,0,1
B00E6LIUXI,B00H09BB16,1,1
